#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A363E3
#Date Time: 2017-09-20 15:02:48.755
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 2: Range: 2 V/div Offset: 0 V

Time (s),Channel 2 (V)
-0.00055685474989491382,3.3780443005058993
-0.00055660474989491378,3.4551398275947673
-0.00055635474989491386,3.5212217079566543
-0.00055610474989491383,3.5873035883185413
-0.00055585474989491379,3.6497142531047682
-0.00055560474989491387,3.7194673490423154
-0.00055535474989491383,3.7818780138285422
-0.0005551047498949138,3.8442886786147685
-0.00055485474989491388,3.9103705589766555
-0.00055460474989491384,3.9727812237628823
-0.00055435474989491381,4.0351918885491092
-0.00055410474989491378,4.0939313377596749
-0.00055385474989491385,4.1563420025459017
-0.00055360474989491382,4.2187526673321285
-0.00055335474989491379,4.2701496853913739
-0.00055310474989491386,4.3252179190262794
-0.00055285474989491383,4.383957368236846
-0.00055260474989491379,4.4353543862960914
-0.00055235474989491387,4.4904226199309969
-0.00055210474989491384,4.5454908535659024
-0.0005518547498949138,4.5932166560494876
-0.00055160474989491388,4.6409424585330727
-0.00055135474989491385,4.6960106921679792
-0.00055110474989491381,4.7437364946515634
-0.00055085474989491378,4.7914622971351486
-0.00055060474989491385,4.8391880996187338
-0.00055035474989491382,4.8869139021023189
-0.00055010474989491379,4.9346397045859041
-0.00054985474989491386,4.9676806447668476
-0.00054960474989491383,4.9970503693721309
-0.0005493547498949138,4.9897079382208096
-0.00054910474989491387,4.9456533513128855
-0.00054885474989491384,4.8685578242240171
-0.00054860474989491381,4.7657637881055264
-0.00054835474989491388,4.6336000273817524
-0.00054810474989491385,4.4940938355066571
-0.00054785474989491381,4.3362315657532609
-0.00054760474989491378,4.1636844336972221
-0.00054735474989491386,3.9911373016411842
-0.00054710474989491382,3.811247738433825
-0.00054685474989491379,3.6276869596508057
-0.00054660474989491387,3.4441261808677863
-0.00054635474989491383,3.2495517553577855
-0.0005461047498949138,3.0549773298477851
-0.00054585474989491387,2.8604029043377843
-0.00054560474989491384,2.665828478827784
-0.00054535474989491381,2.4712540533177831
-0.00054510474989491388,2.2840220589591036
-0.00054485474989491385,2.0931188490247634
-0.00054460474989491382,1.9095580702417438
-0.00054435474989491378,1.7149836447317433
-0.00054410474989491386,1.5314228659487239
-0.00054385474989491383,1.3478620871657043
-0.00054360474989491379,1.1569588772313641
-0.00054335474989491387,0.98441174517532593
-0.00054310474989491383,0.80819339754362729
-0.0005428547498949138,0.62830383433626824
-0.00054260474989491388,0.45942791785589038
-0.00054235474989491384,0.28320957022419174
-0.00054210474989491381,0.11433365374381388
-0.00054185474989491378,-0.054542262736563998
-0.00054160474989491385,-0.21240453248996069
-0.00054135474989491382,-0.37760923339467817
-0.00054110474989491379,-0.5354715031480749
-0.00054085474989491386,-0.70067620405279241
-0.00054060474989491383,-0.85486725823052867
-0.00054035474989491379,-1.0017158812569442
-0.00054010474989491387,-1.1522357198590201
-0.00053985474989491384,-1.3027555584610961
-0.0005396047498949138,-1.4459329659118512
-0.00053935474989491388,-1.5964528045139272
-0.00053910474989491385,-1.7359589963890218
-0.00053885474989491381,-1.8754651882641167
-0.00053860474989491378,-2.0149713801392113
-0.00053835474989491385,-2.1434639252873251
-0.00053810474989491382,-2.2756276860110991
-0.00053785474989491379,-2.4041202311592125
-0.00053760474989491386,-2.5289415607316656
-0.00053735474989491383,-2.6500916747284586
-0.0005371047498949138,-2.7785842198765724
-0.00053685474989491387,-2.8960631182977048
-0.00053660474989491384,-3.0172132322944973
-0.00053635474989491381,-3.1273496995643093
-0.00053610474989491388,-3.219130088955819
-0.00053585474989491385,-3.2668558914394041
-0.00053560474989491381,-3.2998968316203476
-0.00053535474989491378,-3.3109104783473287
-0.00053510474989491386,-3.3255953406499703
-0.00053485474989491382,-3.3219241250743097
-0.00053460474989491379,-3.3255953406499703
-0.00053435474989491387,-3.3292665562256305
-0.00053410474989491383,-3.3219241250743097
-0.0005338547498949138,-3.3255953406499703
-0.00053360474989491387,-3.3329377718012911
-0.00053335474989491384,-3.3255953406499703
-0.00053310474989491381,-3.3329377718012911
-0.00053285474989491388,-3.3292665562256305
-0.00053260474989491385,-3.3329377718012911
-0.00053235474989491382,-3.3329377718012911
-0.00053210474989491378,-3.3329377718012911
-0.00053185474989491386,-3.3329377718012911
-0.00053160474989491383,-3.3366089873769513
-0.00053135474989491379,-3.3329377718012911
-0.00053110474989491387,-3.3292665562256305
-0.00053085474989491383,-3.3366089873769513
-0.0005306047498949138,-3.3329377718012911
-0.00053035474989491388,-3.3402802029526115
-0.00053010474989491384,-3.3439514185282722
-0.00052985474989491381,-3.3366089873769513
-0.00052960474989491378,-3.351293849679593
-0.00052935474989491385,-3.351293849679593
-0.00052910474989491382,-3.3476226341039323
-0.00052885474989491379,-3.351293849679593
-0.00052860474989491386,-3.3476226341039323
-0.00052835474989491383,-3.3476226341039323
-0.0005281047498949138,-3.351293849679593
-0.00052785474989491387,-3.3476226341039323
-0.00052760474989491384,-3.351293849679593
-0.0005273547498949138,-3.351293849679593
-0.00052710474989491388,-3.3476226341039323
-0.00052685474989491385,-3.351293849679593
-0.00052660474989491381,-3.3439514185282722
-0.00052635474989491378,-3.3439514185282722
-0.00052610474989491385,-3.351293849679593
-0.00052585474989491382,-3.351293849679593
-0.00052560474989491379,-3.351293849679593
-0.00052535474989491386,-3.3549650652552532
-0.00052510474989491383,-3.3549650652552532
-0.0005248547498949138,-3.3586362808309138
-0.00052460474989491387,-3.3586362808309138
-0.00052435474989491384,-3.3549650652552532
-0.00052410474989491381,-3.351293849679593
-0.00052385474989491388,-3.351293849679593
-0.00052360474989491385,-3.3476226341039323
-0.00052335474989491382,-3.3476226341039323
-0.00052310474989491378,-3.3402802029526115
-0.00052285474989491386,-3.3366089873769513
-0.00052260474989491382,-3.3366089873769513
-0.00052235474989491379,-3.3255953406499703
-0.00052210474989491387,-3.3145816939229888
-0.00052185474989491383,-3.2888831848933662
-0.0005216047498949138,-3.2521710291367625
-0.00052135474989491387,-3.1677330708965736
-0.00052110474989491384,-3.0429117413241205
-0.00052085474989491381,-2.9107479806003465
-0.00052060474989491388,-2.7822554354522326
-0.00052035474989491385,-2.6427492435771378
-0.00052010474989491382,-2.5105854828533638
-0.00051985474989491378,-2.371079290978269
-0.00051960474989491386,-2.2242306679518538
-0.00051935474989491383,-2.0883956916524191
-0.00051910474989491379,-1.9452182842016641
-0.00051885474989491387,-1.8057120923265693
-0.00051860474989491384,-1.6662059004514747
-0.0005183547498949138,-1.5230284930007194
-0.00051810474989491388,-1.3798510855499642
-0.00051785474989491384,-1.24401610925053
-0.00051760474989491381,-1.1081811329510955
-0.00051735474989491378,-0.96867494107600072
-0.00051710474989491385,-0.829168749200906
-0.00051685474989491382,-0.68966255732581117
-0.00051660474989491379,-0.55749879660203727
-0.00051635474989491386,-0.42900625145392363
-0.00051610474989491383,-0.29684249073014962
-0.0005158547498949138,-0.16467873000637565
-0.00051560474989491387,-0.039857400433922441
-0.00051535474989491384,0.084963929138530764
-0.0005151047498949138,0.20978525871098397
-0.00051485474989491388,0.32726415713211643
-0.00051460474989491385,0.44841427112890925
-0.00051435474989491381,0.56956438512570207
-0.00051410474989491378,0.69071449912249483
-0.00051385474989491386,0.8118646131192877
-0.00051360474989491382,0.92200108038909934
-0.00051335474989491379,1.0358087632345714
-0.00051310474989491386,1.1386027993530623
-0.00051285474989491383,1.2524104821985342
-0.0005126047498949138,1.3552045183170252
-0.00051235474989491387,1.4543273388598557
-0.00051210474989491384,1.560792590554007
-0.00051185474989491381,1.6599154110968375
-0.00051160474989491388,1.7627094472153284
-0.00051135474989491385,1.8618322677581589
-0.00051110474989491382,1.957283872725329
-0.00051085474989491378,2.0527354776924991
-0.00051060474989491386,2.148187082659669
-0.00051035474989491382,2.2399674720511786
-0.00051010474989491379,2.3280766458670281
-0.00050985474989491387,2.4198570352585378
-0.00050960474989491383,2.5116374246500475
-0.0005093547498949138,2.599746598465897
-0.00050910474989491388,2.6878557722817464
-0.00050885474989491384,2.7649512993706145
-0.00050860474989491381,2.8457180420351431
-0.00050835474989491378,2.9228135691240111
-0.00050810474989491385,2.9999090962128792
-0.00050785474989491382,3.0806758388774078
-0.00050760474989491378,3.1541001503906156
-0.00050735474989491386,3.2311956774794837
-0.00050710474989491383,3.3046199889926915
-0.00050685474989491379,3.3743730849302387
-0.00050660474989491387,3.4514686120191072
-0.00050635474989491384,3.5175504923809942
-0.0005061047498949138,3.5836323727428812
-0.00050585474989491388,3.6607278998317492
-0.00050560474989491384,3.723138564617976
-0.00050535474989491381,3.789220444979863
-0.00050510474989491378,3.8589735409174102
-0.00050485474989491385,3.9177129901279764
-0.00050460474989491382,3.9764524393385425
-0.00050435474989491379,4.0388631041247693
-0.00050410474989491386,4.1049449844866563
-0.00050385474989491383,4.1636844336972221
-0.0005036047498949138,4.2187526673321285
-0.00050335474989491387,4.273820900967034
-0.00050310474989491384,4.3288891346019396
-0.0005028547498949138,4.383957368236846
-0.00050260474989491388,4.4353543862960914
-0.00050235474989491385,4.4904226199309969
-0.00050210474989491381,4.5418196379902422
-0.00050185474989491378,4.5932166560494876
-0.00050160474989491386,4.648284889684394
-0.00050135474989491382,4.6923394765923181
-0.00050110474989491379,4.7474077102272245
-0.00050085474989491386,4.7951335127108097
-0.00050060474989491383,4.8391880996187338
-0.0005003547498949138,4.8869139021023189
-0.00050010474989491387,4.9309684890102439
-0.00049985474989491384,4.9603382136155263
-0.00049960474989491381,4.9933791537964698
-0.00049935474989491388,4.9897079382208096
-0.00049910474989491385,4.9456533513128855
-0.00049885474989491382,4.8648866086483569
-0.00049860474989491378,4.7657637881055264
-0.00049835474989491386,4.6409424585330727
-0.00049810474989491382,4.4940938355066571
-0.00049785474989491379,4.3362315657532609
-0.00049760474989491387,4.1636844336972221
-0.00049735474989491383,3.9874660860655236
-0.0004971047498949138,3.8039053072825042
-0.00049685474989491388,3.6276869596508057
-0.00049660474989491384,3.4404549652921257
-0.00049635474989491381,3.2458805397821253
-0.00049610474989491378,3.0549773298477851
-0.00049585474989491385,2.8677453354891052
-0.00049560474989491382,2.6694996944034441
-0.00049535474989491379,2.478596484469104
-0.00049510474989491386,2.2876932745347638
-0.00049485474989491383,2.1004612801760842
-0.00049460474989491379,1.9058868546660834
-0.00049435474989491387,1.7186548603074037
-0.00049410474989491384,1.5350940815243843
-0.0004938547498949138,1.3441908715900441
-0.00049360474989491388,1.1679725239583454
-0.00049335474989491384,0.98808296075098634
-0.00049310474989491381,0.80819339754362729
-0.00049285474989491378,0.63197504991192865
-0.00049260474989491385,0.45575670228023002
-0.00049235474989491382,0.27586713907287097
-0.00049210474989491379,0.10699122259249309
-0.00049185474989491386,-0.06188469388788477
-0.00049160474989491383,-0.22341817921694188
-0.0004913547498949138,-0.38128044897033858
-0.00049110474989491387,-0.54281393429939562
-0.00049085474989491384,-0.70067620405279241
-0.00049060474989491381,-0.85486725823052867
-0.00049035474989491388,-1.0053870968326046
-0.00049010474989491385,-1.1485645042833599
-0.00048985474989491381,-1.2990843428854357
-0.00048960474989491378,-1.4422617503361908
-0.00048935474989491386,-1.5891103733626064
-0.00048910474989491382,-1.7322877808133617
-0.00048885474989491379,-1.8754651882641167
-0.00048860474989491386,-2.0076289489878909
-0.00048835474989491383,-2.1434639252873251
-0.00048810474989491385,-2.2792989015867593
-0.00048785474989491382,-2.4041202311592125
-0.00048760474989491384,-2.5326127763073263
-0.00048735474989491381,-2.6574341058797795
-0.00048710474989491383,-2.7822554354522326
-0.00048685474989491385,-2.9034055494490256
-0.00048660474989491382,-3.020884447870158
-0.00048635474989491384,-3.1310209151399695
-0.0004861047498949138,-3.219130088955819
-0.00048585474989491383,-3.2558422447124227
-0.00048560474989491385,-3.2888831848933662
-0.00048535474989491381,-3.3035680471960078
-0.00048510474989491383,-3.3109104783473287
-0.00048485474989491386,-3.3145816939229888
-0.00048460474989491382,-3.3255953406499703
-0.00048435474989491384,-3.3182529094986495
-0.00048410474989491381,-3.3255953406499703
-0.00048385474989491383,-3.3255953406499703
-0.00048360474989491385,-3.3255953406499703
-0.00048335474989491382,-3.3292665562256305
-0.00048310474989491384,-3.3292665562256305
-0.00048285474989491381,-3.3292665562256305
-0.00048260474989491383,-3.3366089873769513
-0.00048235474989491385,-3.3366089873769513
-0.00048210474989491382,-3.3329377718012911
-0.00048185474989491384,-3.3366089873769513
-0.0004816047498949138,-3.3329377718012911
-0.00048135474989491382,-3.3402802029526115
-0.00048110474989491385,-3.3402802029526115
-0.00048085474989491381,-3.3402802029526115
-0.00048060474989491383,-3.3476226341039323
-0.00048035474989491385,-3.3476226341039323
-0.00048010474989491382,-3.3366089873769513
-0.00047985474989491384,-3.3402802029526115
-0.00047960474989491381,-3.3402802029526115
-0.00047935474989491383,-3.3366089873769513
-0.00047910474989491385,-3.3476226341039323
-0.00047885474989491382,-3.3402802029526115
-0.00047860474989491384,-3.3439514185282722
-0.00047835474989491381,-3.3476226341039323
-0.00047810474989491383,-3.3439514185282722
-0.00047785474989491385,-3.3402802029526115
-0.00047760474989491381,-3.3402802029526115
-0.00047735474989491384,-3.3402802029526115
-0.00047710474989491386,-3.3439514185282722
-0.00047685474989491382,-3.3439514185282722
-0.00047660474989491384,-3.3476226341039323
-0.00047635474989491381,-3.3476226341039323
-0.00047610474989491383,-3.351293849679593
-0.00047585474989491385,-3.3476226341039323
-0.00047560474989491382,-3.3549650652552532
-0.00047535474989491384,-3.351293849679593
-0.00047510474989491381,-3.351293849679593
-0.00047485474989491383,-3.3549650652552532
-0.00047460474989491385,-3.3476226341039323
-0.00047435474989491382,-3.3439514185282722
-0.00047410474989491384,-3.3439514185282722
-0.0004738547498949138,-3.3402802029526115
-0.00047360474989491383,-3.3439514185282722
-0.00047335474989491385,-3.3366089873769513
-0.00047310474989491381,-3.3329377718012911
-0.00047285474989491383,-3.3402802029526115
-0.00047260474989491386,-3.3255953406499703
-0.00047235474989491382,-3.3219241250743097
-0.00047210474989491384,-3.307239262771668
-0.00047185474989491381,-3.2888831848933662
-0.00047160474989491383,-3.2521710291367625
-0.00047135474989491385,-3.1677330708965736
-0.00047110474989491382,-3.0429117413241205
-0.00047085474989491384,-2.9180904117516668
-0.00047060474989491381,-2.7822554354522326
-0.00047035474989491383,-2.6464204591527984
-0.00047010474989491385,-2.5105854828533638
-0.00046985474989491382,-2.3674080754026088
-0.00046960474989491384,-2.2279018835275139
-0.0004693547498949138,-2.0883956916524191
-0.00046910474989491382,-1.9378758530503433
-0.00046885474989491385,-1.8020408767509088
-0.00046860474989491381,-1.6588634693001538
-0.00046835474989491383,-1.5120148462737382
-0.00046810474989491385,-1.376179869974304
-0.00046785474989491382,-1.2256600313722279
-0.00046760474989491384,-1.0934962706484539
-0.00046735474989491381,-0.96133250992468
-0.00046710474989491383,-0.81815510247392476
-0.00046685474989491385,-0.68966255732581117
-0.00046660474989491382,-0.55015636545071644
-0.00046635474989491384,-0.42166382030260285
-0.00046610474989491381,-0.29317127515448926
-0.00046585474989491383,-0.16100751443071526
-0.00046560474989491385,-0.032514969282601662
-0.00046535474989491381,0.08863514471419115
-0.00046510474989491384,0.21712768986230477
-0.00046485474989491386,0.3346065882834372
-0.00046460474989491382,0.45208548670456961
-0.00046435474989491384,0.56956438512570207
-0.00046410474989491381,0.68704328354683453
-0.00046385474989491383,0.80452218196796688
-0.00046360474989491385,0.91465864923777862
-0.00046335474989491382,1.02112390093193
-0.00046310474989491384,1.1349315837774019
-0.00046285474989491381,1.2450680510472136
-0.00046260474989491383,1.3478620871657043
-0.00046235474989491385,1.4579985544355161
-0.00046210474989491382,1.560792590554007
-0.00046185474989491384,1.6599154110968375
-0.0004616047498949138,1.7627094472153284
-0.00046135474989491383,1.8544898366068381
-0.00046110474989491385,1.957283872725329
-0.00046085474989491381,2.0527354776924991
-0.00046060474989491383,2.1408446515083481
-0.00046035474989491386,2.2362962564755184
-0.00046010474989491382,2.3280766458670281
-0.00045985474989491384,2.4198570352585378
-0.00045960474989491381,2.5079662090743873
-0.00045935474989491383,2.5887329517389159
-0.00045910474989491385,2.6731709099791048
-0.00045885474989491382,2.7649512993706145
-0.00045860474989491384,2.8420468264594825
-0.00045835474989491381,2.9191423535483505
-0.00045810474989491383,2.9999090962128792
-0.00045785474989491385,3.0770046233017476
-0.00045760474989491382,3.1541001503906156
-0.00045735474989491384,3.2348668930551443
-0.0004571047498949138,3.3082912045683517
-0.00045685474989491382,3.3853867316572201
-0.00045660474989491385,3.4551398275947673
-0.00045635474989491381,3.5212217079566543
-0.00045610474989491383,3.5983172350455224
-0.00045585474989491385,3.6643991154074094
-0.00045560474989491382,3.7268097801936362
-0.00045535474989491384,3.7928916605555232
-0.00045510474989491381,3.8479598941904292
-0.00045485474989491383,3.921384205703637
-0.00045460474989491385,3.9837948704898634
-0.00045435474989491382,4.0388631041247693
-0.00045410474989491384,4.1012737689109962
-0.00045385474989491381,4.1600132181215619
-0.00045360474989491383,4.2224238829077887
-0.00045335474989491385,4.273820900967034
-0.00045310474989491382,4.3288891346019396
-0.00045285474989491384,4.383957368236846
-0.0004526047498949138,4.4426968174474117
-0.00045235474989491382,4.4904226199309969
-0.00045210474989491385,4.5454908535659024
-0.00045185474989491381,4.6005590872008089
-0.00045160474989491383,4.6446136741087329
-0.00045135474989491385,4.6996819077436394
-0.00045110474989491382,4.7437364946515634
-0.00045085474989491384,4.7877910815594884
-0.00045060474989491381,4.8355168840430736
-0.00045035474989491383,4.8759002553753374
-0.00045010474989491385,4.9309684890102439
-0.00044985474989491382,4.9566669980398661
-0.00044960474989491384,4.9897079382208096
-0.00044935474989491381,4.9823655070694892
-0.00044910474989491383,4.9419821357372244
-0.00044885474989491385,4.8648866086483569
-0.00044860474989491381,4.7657637881055264
-0.00044835474989491384,4.6299288118060922
-0.00044810474989491386,4.4867514043553367
-0.00044785474989491382,4.3288891346019396
-0.00044760474989491384,4.1600132181215619
-0.00044735474989491381,3.9837948704898634
-0.00044710474989491383,3.8075765228581648
-0.00044685474989491385,3.6240157440751455
-0.00044660474989491382,3.4404549652921257
-0.00044635474989491384,3.2458805397821253
-0.00044610474989491381,3.0586485454234453
-0.00044585474989491383,2.8677453354891052
-0.00044560474989491385,2.6731709099791048
-0.00044535474989491382,2.4822677000447646
-0.00044510474989491384,2.2840220589591036
-0.0004448547498949138,2.0931188490247634
-0.00044460474989491383,1.9095580702417438
-0.00044435474989491385,1.7259972914587245
-0.00044410474989491381,1.5424365126757049
-0.00044385474989491383,1.3588757338926856
-0.00044360474989491386,1.1753149551096662
-0.00044335474989491382,0.99175417632664675
-0.00044310474989491384,0.81553582869494812
-0.00044285474989491381,0.63197504991192865
-0.00044260474989491383,0.45575670228023002
-0.00044235474989491385,0.28688078579985216
-0.00044210474989491382,0.11433365374381388
-0.00044185474989491384,-0.058213478312224384
-0.00044160474989491381,-0.22341817921694188
-0.00044135474989491383,-0.38862288012165935
-0.00044110474989491385,-0.55015636545071644
-0.00044085474989491382,-0.70434741962845271
-0.00044060474989491384,-0.86588090495750991
-0.0004403547498949138,-1.009058312408265
-0.00044010474989491382,-1.1595781510103409
-0.00043985474989491385,-1.3064267740367566
-0.00043960474989491381,-1.4496041814875116
-0.00043935474989491383,-1.5927815889382668
-0.00043910474989491385,-1.7359589963890218
-0.00043885474989491382,-1.8681227571127959
-0.00043860474989491384,-2.0039577334122303
-0.00043835474989491381,-2.1397927097116645
-0.00043810474989491383,-2.2682852548597783
-0.00043785474989491385,-2.4004490155835523
-0.00043760474989491382,-2.5289415607316656
-0.00043735474989491384,-2.6537628903041193
-0.00043710474989491381,-2.7822554354522326
-0.00043685474989491383,-2.9034055494490256
-0.00043660474989491385,-3.0172132322944973
-0.00043635474989491381,-3.1346921307156301
-0.00043610474989491384,-3.2228013045314792
-0.00043585474989491386,-3.2631846758637435
-0.00043560474989491382,-3.2925544004690268
-0.00043535474989491384,-3.2998968316203476
-0.00043510474989491381,-3.3109104783473287
-0.00043485474989491383,-3.3182529094986495
-0.00043460474989491385,-3.3182529094986495
-0.00043435474989491382,-3.3255953406499703
-0.00043410474989491384,-3.3292665562256305
-0.00043385474989491381,-3.3329377718012911
-0.00043360474989491383,-3.3402802029526115
-0.00043335474989491385,-3.3402802029526115
-0.00043310474989491382,-3.3329377718012911
-0.00043285474989491384,-3.3366089873769513
-0.0004326047498949138,-3.3366089873769513
-0.00043235474989491383,-3.3366089873769513
-0.00043210474989491385,-3.3329377718012911
-0.00043185474989491381,-3.3292665562256305
-0.00043160474989491383,-3.3329377718012911
-0.00043135474989491386,-3.3439514185282722
-0.00043110474989491382,-3.3402802029526115
-0.00043085474989491384,-3.3476226341039323
-0.00043060474989491381,-3.3439514185282722
-0.00043035474989491383,-3.3402802029526115
-0.00043010474989491385,-3.3476226341039323
-0.00042985474989491382,-3.3402802029526115
-0.00042960474989491384,-3.3439514185282722
-0.00042935474989491381,-3.3476226341039323
-0.00042910474989491383,-3.3476226341039323
-0.00042885474989491385,-3.3476226341039323
-0.00042860474989491382,-3.3476226341039323
-0.00042835474989491384,-3.3476226341039323
-0.0004281047498949138,-3.3476226341039323
-0.00042785474989491382,-3.3476226341039323
-0.00042760474989491385,-3.3476226341039323
-0.00042735474989491381,-3.3439514185282722
-0.00042710474989491383,-3.3439514185282722
-0.00042685474989491385,-3.3439514185282722
-0.00042660474989491382,-3.3476226341039323
-0.00042635474989491384,-3.351293849679593
-0.00042610474989491381,-3.3476226341039323
-0.00042585474989491383,-3.3476226341039323
-0.00042560474989491385,-3.3439514185282722
-0.00042535474989491382,-3.3476226341039323
-0.00042510474989491384,-3.3476226341039323
-0.00042485474989491381,-3.3476226341039323
-0.00042460474989491383,-3.3549650652552532
-0.00042435474989491385,-3.351293849679593
-0.00042410474989491381,-3.351293849679593
-0.00042385474989491384,-3.351293849679593
-0.0004236047498949138,-3.3476226341039323
-0.00042335474989491382,-3.3402802029526115
-0.00042310474989491384,-3.3439514185282722
-0.00042285474989491381,-3.3292665562256305
-0.00042260474989491383,-3.3329377718012911
-0.00042235474989491385,-3.3219241250743097
-0.00042210474989491382,-3.3035680471960078
-0.00042185474989491384,-3.2925544004690268
-0.00042160474989491381,-3.2558422447124227
-0.00042135474989491383,-3.1714042864722338
-0.00042110474989491385,-3.0502541724754408
-0.00042085474989491382,-2.9217616273273275
-0.00042060474989491384,-2.7895978666035535
-0.00042035474989491381,-2.6500916747284586
-0.00042010474989491383,-2.5105854828533638
-0.00041985474989491385,-2.371079290978269
-0.00041960474989491381,-2.2315730991031746
-0.00041935474989491384,-2.0810532605010983
-0.00041910474989491386,-1.9452182842016641
-0.00041885474989491382,-1.7983696611752484
-0.00041860474989491384,-1.6588634693001538
-0.00041835474989491381,-1.5120148462737382
-0.00041810474989491383,-1.3725086543986436
-0.00041785474989491385,-1.2330024625235487
-0.00041760474989491382,-1.0934962706484539
-0.00041735474989491384,-0.95766129434901959
-0.00041710474989491381,-0.82549753362524558
-0.00041685474989491383,-0.68599134175015086
-0.00041660474989491385,-0.55749879660203727
-0.00041635474989491382,-0.42900625145392363
-0.00041610474989491384,-0.29317127515448926
-0.0004158547498949138,-0.17202116115769642
-0.00041560474989491383,-0.039857400433922441
-0.00041535474989491385,0.084963929138530764
-0.00041510474989491381,0.20978525871098397
-0.00041485474989491383,0.33093537270777679
-0.00041460474989491386,0.45208548670456961
-0.00041435474989491382,0.56956438512570207
-0.00041410474989491384,0.69071449912249483
-0.00041385474989491381,0.80085096639230657
-0.00041360474989491383,0.91465864923777862
-0.00041335474989491385,1.0284663320832506
-0.00041310474989491382,1.1349315837774019
-0.00041285474989491384,1.2413968354715532
-0.00041260474989491381,1.3441908715900441
-0.00041235474989491383,1.4469849077085348
-0.00041210474989491385,1.5497789438270257
-0.00041185474989491382,1.6525729799455167
-0.00041160474989491384,1.759038231639668
-0.0004113547498949138,1.8581610521824985
-0.00041110474989491382,1.9536126571496686
-0.00041085474989491385,2.0490642621168385
-0.00041060474989491381,2.1445158670840088
-0.00041035474989491383,2.2326250408998582
-0.00041010474989491385,2.3244054302913679
-0.00040985474989491382,2.4161858196828776
-0.00040960474989491384,2.5042949934987266
-0.00040935474989491381,2.5887329517389159
-0.00040910474989491383,2.676842125554765
-0.00040885474989491385,2.7576088682192936
-0.00040860474989491382,2.8420468264594825
-0.00040835474989491384,2.9191423535483505
-0.00040810474989491381,2.996237880637219
-0.00040785474989491383,3.0770046233017476
-0.00040760474989491385,3.1541001503906156
-0.00040735474989491381,3.2311956774794837
-0.00040710474989491384,3.3046199889926915
-0.00040685474989491386,3.3780443005058993
-0.00040660474989491382,3.4477973964434465
-0.00040635474989491384,3.5285641391079752
-0.00040610474989491381,3.590974803894202
-0.00040585474989491383,3.6607278998317492
-0.00040560474989491385,3.7268097801936362
-0.00040535474989491382,3.789220444979863
-0.00040510474989491384,3.85530232534175
-0.00040485474989491381,3.9140417745523162
-0.00040460474989491383,3.9764524393385425
-0.00040435474989491385,4.0425343197004295
-0.00040410474989491382,4.1012737689109962
-0.00040385474989491384,4.1563420025459017
-0.0004036047498949138,4.2150814517564674
-0.00040335474989491383,4.273820900967034
-0.00040310474989491385,4.3288891346019396
-0.00040285474989491381,4.3802861526611849
-0.00040260474989491383,4.4353543862960914
-0.00040235474989491386,4.4904226199309969
-0.00040210474989491382,4.5418196379902422
-0.00040185474989491384,4.5968878716251487
-0.00040160474989491381,4.648284889684394
-0.00040135474989491383,4.6960106921679792
-0.00040110474989491385,4.7400652790759032
-0.00040085474989491382,4.7914622971351486
-0.00040060474989491384,4.8281744528917532
-0.00040035474989491381,4.8759002553753374
-0.00040010474989491383,4.9309684890102439
-0.00039985474989491385,4.9529957824642059
-0.00039960474989491382,4.9860367226451494
-0.00039935474989491384,4.9823655070694892
-0.0003991047498949138,4.9419821357372244
-0.00039885474989491382,4.8648866086483569
-0.00039860474989491385,4.7620925725298662
-0.00039835474989491381,4.6299288118060922
-0.00039810474989491383,4.4830801887796765
-0.00039785474989491385,4.3325603501776007
-0.00039760474989491382,4.1600132181215619
-0.00039735474989491384,3.9874660860655236
-0.00039710474989491381,3.8039053072825042
-0.00039685474989491383,3.6240157440751455
-0.00039660474989491385,3.4404549652921257
-0.00039635474989491382,3.2458805397821253
-0.00039610474989491384,3.0586485454234453
-0.00039585474989491381,2.864074119913445
-0.00039560474989491383,2.665828478827784
-0.00039535474989491385,2.4712540533177831
-0.00039510474989491381,2.280350843383443
-0.00039485474989491384,2.0894476334491028
-0.00039460474989491386,1.902215639090423
-0.00039435474989491382,1.7113124291560828
-0.00039410474989491384,1.5277516503730635
-0.00039385474989491381,1.3441908715900441
-0.00039360474989491383,1.1606300928070246
-0.00039335474989491385,0.98441174517532593
-0.00039310474989491382,0.80452218196796688
-0.00039285474989491384,0.62096140318494752
-0.00039260474989491381,0.44841427112890925
-0.00039235474989491383,0.28320957022419174
-0.00039210474989491385,0.10332000701683271
-0.00039185474989491382,-0.058213478312224384
-0.00039160474989491384,-0.22341817921694188
-0.0003913547498949138,-0.38495166454599894
-0.00039110474989491383,-0.54281393429939562
-0.00039085474989491385,-0.70434741962845271
-0.00039060474989491381,-0.85119604265486826
-0.00039035474989491383,-1.0053870968326046
-0.00039010474989491386,-1.1559069354346805
-0.00038985474989491382,-1.3064267740367566
-0.00038960474989491384,-1.4496041814875116
-0.00038935474989491381,-1.5927815889382668
-0.00038910474989491383,-1.7322877808133617
-0.00038885474989491385,-1.8754651882641167
-0.00038860474989491382,-2.0113001645635511
-0.00038835474989491384,-2.1434639252873251
-0.00038810474989491381,-2.2756276860110991
-0.00038785474989491383,-2.4004490155835523
