#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321A363E3
#Date Time: 2017-09-20 15:02:48.755

Frequency (Hz),Channel 2 (dBV)
794139.19413919409,-80.642697692587149
794627.59462759458,-82.294538700660965
795115.99511599506,-85.457288108443393
795604.39560439566,-87.130859177188086
796092.79609279614,-88.542225427757145
796581.19658119662,-98.744173320769178
797069.5970695971,-91.118793094649675
797557.99755799759,-84.139508683054558
798046.39804639807,-79.022178253407134
798534.79853479855,-75.184537648213251
799023.19902319903,-70.656544349556697
799511.59951159952,-67.158765297470126
800000,-66.911335518197433
800488.40048840048,-67.914327773252126
800976.80097680097,-69.984721116237779
801465.20146520145,-77.015640899465737
801953.60195360193,-96.06970387545006
802442.00244200241,-96.603852079820854
802930.4029304029,-89.029670632404503
803418.80341880338,-87.769257605439961
803907.20390720386,-86.830200035074526
804395.60439560434,-83.417768902664619
804884.00488400494,-82.902166103849595
805372.40537240542,-83.252079472028143
805860.80586080591,-82.683993390871592
806349.20634920639,-85.890147675226203
806837.60683760687,-90.458881984470807
807326.00732600736,-89.008093754231012
807814.40781440784,-87.591494735984142
808302.80830280832,-88.9859331398618
808791.2087912088,-86.926691766505613
809279.60927960929,-81.711560208467091
809768.00976800977,-78.61781038897054
810256.41025641025,-77.839470684573882
810744.81074481073,-79.389714341941158
811233.21123321122,-80.908775480093524
811721.6117216117,-80.65467479708424
812210.01221001218,-79.545620141474927
812698.41269841266,-81.118995831149746
813186.81318681315,-83.792923641041085
813675.21367521363,-80.096972271622192
814163.61416361411,-78.369572679763138
814652.01465201471,-78.997303372491672
815140.41514041519,-82.013843678718317
815628.81562881568,-86.221305988864415
816117.21611721616,-87.072039169858471
816605.61660561664,-81.967915745509117
817094.01709401712,-77.825075271457038
817582.41758241761,-77.353065100227909
818070.81807081809,-77.885798318251318
818559.21855921857,-77.327029065553518
819047.61904761905,-72.350769201273991
819536.01953601954,-67.884715900600796
820024.42002442002,-67.406116074339593
820512.8205128205,-68.182585103219566
821001.22100122098,-70.964497097446625
821489.62148962147,-81.132085396777342
821978.02197802195,-83.105615468497845
822466.42246642243,-80.500363548612853
822954.82295482291,-79.085653937643357
823443.2234432234,-78.288000440011444
823931.62393162388,-76.53449032137695
824420.02442002448,-75.806354499137299
824908.42490842496,-77.185478414212994
825396.82539682544,-78.624484183975312
825885.22588522593,-79.380141121015242
826373.62637362641,-80.870163995259958
826862.02686202689,-82.119774263786354
827350.42735042737,-83.944020359220559
827838.82783882786,-85.553335167242096
828327.22832722834,-86.707447449976897
828815.62881562882,-83.319152079876702
829304.0293040293,-80.976655998576476
829792.42979242979,-81.840944486686524
830280.83028083027,-82.570233884551598
830769.23076923075,-82.817427482311402
831257.63125763123,-89.634107342401819
831746.03174603172,-116.71753407802444
832234.4322344322,-93.289117195273192
832722.83272283268,-87.819552196022983
833211.23321123316,-87.045312862027359
833699.63369963365,-88.7571613737137
834188.03418803425,-94.323335114567342
834676.43467643473,-89.520794428926934
835164.83516483521,-83.076059770225669
835653.23565323569,-81.405682507484002
836141.63614163618,-79.272070564163073
836630.03663003666,-78.090829960567234
837118.43711843714,-78.065937976343093
837606.83760683762,-78.813849750049542
838095.23809523811,-80.035563252919474
838583.63858363859,-82.288794167152233
839072.03907203907,-79.309182829671613
839560.43956043955,-73.512665806076029
840048.84004884004,-72.190249893787936
840537.24053724052,-72.398508292834194
841025.641025641,-74.644439672123724
841514.04151404148,-80.180211033030062
842002.44200244197,-85.397091883064476
842490.84249084245,-85.522218590963192
842979.24297924293,-82.406520148246344
843467.64346764341,-82.301019070259102
843956.04395604401,-86.525521732337609
844444.4444444445,-87.782188686338174
844932.84493284498,-87.302050119335263
845421.24542124546,-88.812214869772362
845909.64590964594,-84.477133011814217
846398.04639804643,-84.675621659863907
846886.44688644691,-104.66186867056066
847374.84737484739,-87.715403739442209
847863.24786324787,-81.447517963190478
848351.64835164836,-78.726899364075692
848840.04884004884,-79.475549554656638
849328.44932844932,-83.491610693252355
849816.8498168498,-88.954626208246239
850305.25030525029,-86.768708112073639
850793.65079365077,-85.65999034438056
851282.05128205125,-87.533321746354119
851770.45177045173,-93.244672230825955
852258.85225885222,-89.549385861124534
852747.2527472527,-84.461112525644793
853235.65323565318,-83.916841334973157
853724.05372405378,-85.079001915969741
854212.45421245426,-83.779078808217577
854700.85470085475,-84.817414531398384
855189.25518925523,-87.068702636255864
855677.65567765571,-85.3386105784449
856166.05616605619,-86.959988158971015
856654.45665445668,-87.255941713068395
857142.85714285716,-87.063781526529027
857631.25763125764,-88.383988946522578
858119.65811965812,-88.537502968378604
858608.05860805861,-84.659805383914232
859096.45909645909,-80.782528294123992
859584.85958485957,-79.547397516994664
860073.26007326005,-79.825974199273602
860561.66056166054,-81.690224670833643
861050.06105006102,-86.675966250548555
861538.4615384615,-83.958382502025671
862026.86202686199,-83.112509564598653
862515.26251526247,-86.266826391648848
863003.66300366295,-90.713228995301719
863492.06349206355,-90.382468610111047
863980.46398046403,-87.444480494921123
864468.86446886451,-90.120541593013087
864957.264957265,-97.059889556068711
865445.66544566548,-93.251629839010263
865934.06593406596,-86.590036811239472
866422.46642246644,-84.129158349695885
866910.86691086693,-82.978435510216741
867399.26739926741,-83.160539883889584
867887.66788766789,-84.569092173370137
868376.06837606838,-86.741473214141266
868864.46886446886,-87.222049286170716
869352.86935286934,-88.219875100941493
869841.26984126982,-92.43906283635711
870329.67032967031,-95.359064199631547
870818.07081807079,-91.363709407123324
871306.47130647127,-88.520442256016111
871794.87179487175,-86.424494411366638
872283.27228327224,-84.527979966454069
872771.67277167272,-84.20481779506656
873260.07326007332,-87.387429932661689
873748.4737484738,-94.124460799853324
874236.87423687428,-89.912190184872799
874725.27472527476,-87.576370391188405
875213.67521367525,-88.995318497811951
875702.07570207573,-92.607134953535763
876190.47619047621,-92.261284193043039
876678.8766788767,-86.145210159360474
877167.27716727718,-81.01845388230663
877655.67765567766,-77.84721763850709
878144.07814407814,-76.450747734578414
878632.47863247863,-77.077341154967144
879120.87912087911,-73.849122833883612
879609.27960927959,-69.825903931517686
880097.68009768007,-69.530094715953879
880586.08058608056,-69.615034822653257
881074.48107448104,-71.456759826071135
881562.88156288152,-79.362123107218437
882051.282051282,-93.793591138534453
882539.68253968249,-91.210267666854961
883028.08302808309,-87.438599883692945
883516.48351648357,-87.05242141592413
884004.88400488405,-92.898866645775641
884493.28449328453,-87.400402513978207
884981.68498168502,-81.166836345991015
885470.0854700855,-80.015796310792155
885958.48595848598,-80.839390284580062
886446.88644688646,-81.862246951643542
886935.28693528695,-84.271504790186668
887423.68742368743,-88.729128011835755
887912.08791208791,-86.50555000334522
888400.48840048839,-82.001654299950104
888888.88888888888,-80.728329165262167
889377.28937728936,-80.180819816973155
889865.68986568984,-77.809557668596653
890354.09035409032,-77.48329066712023
890842.49084249081,-78.762838578275492
891330.89133089129,-79.157891451713056
891819.29181929177,-80.024167056906705
892307.69230769225,-81.792644768190485
892796.09279609285,-80.773419046017722
893284.49328449334,-80.351846953693553
893772.89377289382,-84.030069509634458
894261.2942612943,-93.334049094312348
894749.69474969478,-105.5340880254826
895238.09523809527,-96.434255411035465
895726.49572649575,-87.696176115197702
896214.89621489623,-83.854122947807696
896703.29670329671,-80.715908823615337
897191.6971916972,-80.815941419950519
897680.09768009768,-80.829722716810977
898168.49816849816,-79.643942596404031
898656.89865689864,-86.201827444365307
899145.29914529913,-79.957472828908436
899633.69963369961,-72.902318514816656
900122.10012210009,-71.540426969620199
900610.50061050057,-71.471841078447426
901098.90109890106,-74.028011902280241
901587.30158730154,-83.030009478944152
902075.70207570202,-108.39619783027754
902564.10256410262,-98.928936858225825
903052.5030525031,-90.889621231936616
903540.90354090359,-88.432822167995809
904029.30402930407,-90.741083572355578
904517.70451770455,-96.311022820155131
905006.10500610503,-87.794353003949738
905494.50549450552,-81.879925720959363
905982.905982906,-80.817409362173791
906471.30647130648,-83.22984018890557
906959.70695970696,-90.84120716169727
907448.10744810745,-88.430927146453968
907936.50793650793,-81.359879670488652
908424.90842490841,-79.580033950145548
908913.30891330889,-80.95773504263633
909401.70940170938,-83.326945242534251
909890.10989010986,-87.869489322760202
910378.51037851034,-91.616853058766708
910866.91086691082,-92.503560355005519
911355.31135531131,-85.270230291489838
911843.71184371179,-84.701531994765162
912332.11233211239,-84.94543000307462
912820.51282051287,-85.666157791778318
913308.91330891335,-86.872124627673614
913797.31379731384,-94.022130794264243
914285.71428571432,-94.204077187112958
914774.1147741148,-89.229600301377531
915262.51526251528,-87.968887281055174
915750.91575091577,-84.866613838712226
916239.31623931625,-82.462652374170545
916727.71672771673,-81.916332936352646
917216.11721611721,-83.282478601441142
917704.5177045177,-86.829584963820409
918192.91819291818,-88.096411678583223
918681.31868131866,-90.942973352886
919169.71916971914,-78.733555991092899
919658.11965811963,-73.495968655985706
920146.52014652011,-71.799392741623564
920634.92063492059,-71.756967131245318
921123.32112332107,-74.047622133066341
921611.72161172156,-81.392854698985659
922100.12210012216,-86.09872928801633
922588.52258852264,-80.438789675750897
923076.92307692312,-80.172411981634625
923565.3235653236,-81.834541915879242
924053.72405372409,-82.092934856309483
924542.12454212457,-82.044678685761056
925030.52503052505,-83.657322358613555
925518.92551892553,-84.623398135731392
926007.32600732602,-83.038620269826708
926495.7264957265,-79.582134131753278
926984.12698412698,-77.359962310527479
927472.52747252746,-77.308546124797672
927960.92796092795,-77.91495301831938
928449.32844932843,-79.105731940452202
928937.72893772891,-80.499341776942245
929426.1294261294,-81.99096711093658
929914.52991452988,-82.426578800812422
930402.93040293036,-80.041409552142397
930891.33089133084,-77.994126061382943
931379.73137973133,-77.410887473453386
931868.13186813192,-77.940428357743954
932356.53235653241,-79.271527926268334
932844.93284493289,-82.156103768094482
933333.33333333337,-88.21602913286884
933821.73382173385,-90.008249329497801
934310.13431013434,-81.518264613739504
934798.53479853482,-78.083381219265988
935286.9352869353,-76.942806298139743
935775.33577533579,-76.382302655637105
936263.73626373627,-77.469584534389057
936752.13675213675,-80.637537811086929
937240.53724053723,-81.834538164825034
937728.93772893772,-81.253760340133113
938217.3382173382,-80.862294601742079
938705.73870573868,-79.076375089646817
939194.13919413916,-74.988182225974015
939682.53968253965,-72.077478347355836
940170.94017094013,-71.252215421469771
940659.34065934061,-71.610566277023068
941147.74114774109,-75.323362249297233
941636.14163614169,-87.51563366602555
942124.54212454217,-90.128150937471901
942612.94261294266,-85.766228115362395
943101.34310134314,-85.078515991015678
943589.74358974362,-82.760993982009396
944078.14407814411,-79.911885858135804
944566.54456654459,-80.889334102659404
945054.94505494507,-83.33439839578395
945543.34554334555,-83.496195711026374
946031.74603174604,-84.27231181413886
946520.14652014652,-86.370096965321238
947008.547008547,-89.558093759435195
947496.94749694748,-87.609516136124981
947985.34798534797,-85.188506649868131
948473.74847374845,-82.033204947250226
948962.14896214893,-79.357167606054745
949450.54945054941,-77.959982473723827
949938.9499389499,-77.194878974276563
950427.35042735038,-78.298309998094666
950915.75091575086,-80.178136870778161
951404.15140415146,-82.807459503846758
951892.55189255194,-86.704988448154069
952380.95238095243,-86.329937837423714
952869.35286935291,-88.758833824675378
953357.75335775339,-96.864405882842703
953846.15384615387,-87.937702434367239
954334.55433455436,-85.855553479787133
954822.95482295484,-84.654342801434581
955311.35531135532,-89.087039522804602
955799.7557997558,-88.351689829971178
956288.15628815629,-82.364756270953649
956776.55677655677,-80.3687602437343
957264.95726495725,-79.851794189354081
957753.35775335773,-81.213462755048894
958241.75824175822,-85.390831676832178
958730.1587301587,-82.597797109716936
959218.55921855918,-72.668523250199726
959706.95970695966,-68.825001195158762
960195.36019536015,-68.068623802111006
960683.76068376063,-68.516105476542435
961172.16117216123,-72.961362802430457
961660.56166056171,-94.396228486614376
962148.96214896219,-79.608084953828609
962637.36263736268,-77.979953046126511
963125.76312576316,-79.720327558377846
963614.16361416364,-85.49289860911793
964102.56410256412,-84.498667437092791
964590.96459096461,-80.844393669067529
965079.36507936509,-79.194863534794038
965567.76556776557,-80.90600938810887
966056.16605616605,-85.150941643295738
966544.56654456654,-89.474000627428126
967032.96703296702,-93.374748842674649
967521.3675213675,-90.557629062120213
968009.76800976798,-92.715571427912394
968498.16849816847,-90.175462570873918
968986.56898656895,-85.296096723110963
969474.96947496943,-84.237169581366203
969963.36996336991,-85.456414520744175
970451.7704517704,-94.419556032279246
970940.170940171,-84.214581421623166
971428.57142857148,-77.691221325113546
971916.97191697196,-75.354352796049426
972405.37240537244,-75.484444640960589
972893.77289377293,-78.033685048046891
973382.17338217341,-82.331874567581579
973870.57387057389,-86.09600869676585
974358.97435897437,-86.463172010428693
974847.37484737486,-87.249863457302709
975335.77533577534,-87.499900053061467
975824.17582417582,-86.082871645598431
976312.5763125763,-83.125736984063764
976800.97680097679,-82.309978906225027
977289.37728937727,-85.266189310752026
977777.77777777775,-95.073705939543416
978266.17826617823,-86.537081518584799
978754.57875457872,-83.637865511432494
979242.9792429792,-80.767284106775833
979731.37973137968,-79.740402569460898
980219.78021978016,-82.186573946498811
980708.18070818076,-82.082392545454212
981196.58119658125,-84.060475955542643
981684.98168498173,-89.788645687018743
982173.38217338221,-93.2695059971131
982661.78266178269,-87.559944298924393
983150.18315018318,-87.208275436358292
983638.58363858366,-88.064290979697191
984126.98412698414,-88.62632212922405
984615.38461538462,-93.481126793943119
985103.78510378511,-95.968922026402183
985592.18559218559,-92.011220923262584
986080.58608058607,-85.293474310132069
986568.98656898655,-81.415495054881916
987057.38705738704,-82.707812391753421
987545.78754578752,-86.245153290168219
988034.188034188,-86.536361311609141
988522.58852258848,-84.300949777522177
989010.98901098897,-81.011351363277527
989499.38949938945,-81.309860649067105
989987.78998778993,-86.895239470931941
990476.19047619053,-89.205877038422997
990964.59096459101,-95.23974178896492
991452.9914529915,-95.496337662280723
991941.39194139198,-100.56121270858006
992429.79242979246,-93.011817385086772
992918.19291819294,-96.522884247329785
993406.59340659343,-88.463307837795796
993894.99389499391,-85.078469463324154
994383.39438339439,-83.115958841637152
994871.79487179487,-83.102963147146227
995360.19536019536,-83.317293283635863
995848.59584859584,-81.981581015699447
996336.99633699632,-81.369184836468776
996825.39682539681,-81.77547393982843
997313.79731379729,-81.915554274706324
997802.19780219777,-85.050919010257275
998290.59829059825,-91.9186472483957
998778.99877899874,-100.42633407976066
999267.39926739922,-95.744347480588203
999755.7997557997,-101.84349234801509
1000244.2002442003,-88.02780048033155
1000732.6007326008,-82.35734560670582
1001221.0012210013,-80.964255189113814
1001709.4017094017,-80.744111740799141
1002197.8021978022,-83.913495146800287
1002686.2026862027,-96.134114171363365
1003174.6031746032,-93.30433761746788
1003663.0036630037,-90.129705265840101
1004151.4041514042,-84.603961229628936
1004639.8046398046,-83.96717531430096
1005128.2051282051,-85.865204276132019
1005616.6056166056,-88.427183557624915
1006105.0061050061,-83.707664683704252
1006593.4065934066,-80.682059696233367
1007081.8070818071,-80.391943014986708
1007570.2075702075,-81.046315912930055
1008058.608058608,-85.800576804578895
1008547.0085470085,-96.188593995521387
1009035.409035409,-102.45927932072165
1009523.8095238095,-87.776029902543073
1010012.2100122101,-87.337658597960115
1010500.6105006105,-90.84305385456345
1010989.010989011,-90.724618560283176
1011477.4114774115,-95.426723697826063
1011965.811965812,-89.637331355060297
1012454.2124542125,-89.437627818051183
1012942.612942613,-87.279487268873368
1013431.0134310134,-84.112109455233337
1013919.4139194139,-82.772739361570501
1014407.8144078144,-81.632813807758964
1014896.2148962149,-80.15891646101457
1015384.6153846154,-78.440055231173801
1015873.0158730159,-78.080894486925899
1016361.4163614163,-78.357850767275622
1016849.8168498168,-80.513830267972594
1017338.2173382173,-85.081138209787341
1017826.6178266178,-86.850496953090328
1018315.0183150183,-90.712877828834735
1018803.4188034188,-82.968678306547872
1019291.8192918192,-74.94531958837041
1019780.2197802198,-71.986641502224757
1020268.6202686203,-71.916354160715002
1020757.0207570208,-73.509508124084093
1021245.4212454213,-78.375590372981435
1021733.8217338218,-84.09884372306216
1022222.2222222222,-86.008499945025818
1022710.6227106227,-93.300245864417022
1023199.0231990232,-83.722537312835044
1023687.4236874237,-81.266566810432067
1024175.8241758242,-80.462387356256556
1024664.2246642247,-80.671094205384321
1025152.6251526251,-80.132086122221693
1025641.0256410256,-79.419221306889227
1026129.4261294261,-79.349759546971114
1026617.8266178266,-80.621284680434471
1027106.2271062271,-82.800590575714494
1027594.6275946276,-87.805389741512485
1028083.028083028,-109.41641184983872
1028571.4285714285,-86.551091930485455
1029059.829059829,-81.517780123120289
1029548.2295482296,-78.299042673119544
1030036.6300366301,-76.682440995906305
1030525.0305250306,-76.824296950770631
1031013.4310134311,-78.211634102898344
1031501.8315018315,-80.478732898127788
1031990.231990232,-81.510172282662992
1032478.6324786325,-82.251323870108251
1032967.032967033,-82.438755929593199
1033455.4334554335,-81.402455544055613
1033943.8339438339,-79.800241279480119
1034432.2344322344,-78.606475550001633
1034920.6349206349,-78.822392954712583
1035409.0354090354,-79.797513436888693
1035897.4358974359,-81.391201381657069
1036385.8363858364,-85.104006051683513
1036874.2368742368,-88.860586798023917
1037362.6373626373,-85.491486047492756
1037851.0378510378,-83.750897044004731
1038339.4383394383,-84.297700736725972
1038827.8388278388,-88.844752688149867
1039316.2393162394,-76.780122708527031
1039804.6398046399,-71.721990045153262
1040293.0402930403,-70.323482422217239
1040781.4407814408,-70.453976218186597
1041269.8412698413,-72.799493903280307
1041758.2417582418,-76.8928244344673
1042246.6422466423,-79.467984752193189
1042735.0427350427,-80.697284362356953
1043223.4432234432,-80.090132301544486
1043711.8437118437,-81.603494740203018
1044200.2442002442,-87.847285802338547
1044688.6446886447,-88.946380317210455
1045177.0451770452,-88.275499587311984
1045665.4456654456,-83.516435157480402
1046153.8461538461,-82.173740146973998
1046642.2466422466,-82.534370063732766
1047130.6471306471,-82.13773286407978
1047619.0476190476,-82.975696865895671
1048107.4481074481,-83.32624613391225
1048595.8485958485,-83.502299845219667
1049084.2490842491,-84.841817705845287
1049572.6495726495,-85.638784714125734
1050061.0500610501,-82.822889298439421
1050549.4505494505,-79.979952055215762
1051037.8510378511,-78.181648069796466
1051526.2515262514,-78.938117503294393
1052014.652014652,-82.403481940092888
1052503.0525030524,-81.683759043327782
1052991.452991453,-80.019667425005252
1053479.8534798534,-80.210032675465257
1053968.253968254,-81.754585846670665
1054456.6544566546,-81.182880942557233
1054945.0549450549,-81.065778584826077
1055433.4554334555,-82.53136850946548
1055921.8559218559,-80.419323058100872
1056410.2564102565,-76.990415657103426
1056898.6568986569,-75.482968658985314
1057387.0573870575,-75.750730346872913
1057875.4578754578,-76.423852229981946
1058363.8583638584,-77.439948269108427
1058852.2588522588,-78.879454185296865
1059340.6593406594,-78.294979689634729
1059829.0598290598,-78.66122077339962
1060317.4603174604,-80.322435960338794
1060805.8608058607,-81.83512989779679
1061294.2612942613,-88.820083029647222
1061782.6617826617,-96.376471794937984
1062271.0622710623,-95.453732858889424
1062759.4627594627,-98.611861604969363
1063247.8632478632,-90.249904089863179
1063736.2637362638,-85.955736634492652
1064224.6642246642,-83.503133061918362
1064713.0647130648,-80.315044781056045
1065201.4652014652,-77.277499922859619
1065689.8656898658,-75.027315120979324
1066178.2661782661,-74.919751306820089
1066666.6666666667,-75.924130499305861
1067155.0671550671,-76.194663370987428
1067643.4676434677,-77.139142531471137
1068131.8681318681,-79.110874846247398
1068620.2686202687,-79.624498918101168
1069108.669108669,-79.324783337915676
1069597.0695970696,-80.610793419774666
1070085.47008547,-80.672872928109484
1070573.8705738706,-81.441854246877938
1071062.271062271,-81.341487511465033
1071550.6715506716,-80.148422893362209
1072039.0720390719,-80.05493144616193
1072527.4725274725,-80.172123423875604
1073015.8730158729,-81.292404513724648
1073504.2735042735,-84.323357648903368
1073992.6739926741,-85.090957822507107
1074481.0744810745,-85.014916850375329
1074969.4749694751,-83.515910840406136
1075457.8754578754,-83.212308097119788
1075946.275946276,-85.668714451451407
1076434.6764346764,-89.616042112706751
1076923.076923077,-90.843733407903059
1077411.4774114774,-94.514535094200497
1077899.877899878,-86.017159211126398
1078388.2783882783,-83.986100017311941
1078876.6788766789,-82.505574160612923
1079365.0793650793,-77.185514050373158
1079853.4798534799,-74.915020164798861
1080341.8803418803,-75.473901947309301
1080830.2808302809,-76.811943879242278
1081318.6813186812,-82.573032407574061
1081807.0818070818,-90.877894157291848
1082295.4822954822,-90.643431823874536
1082783.8827838828,-92.414212811662821
1083272.2832722834,-92.764771952208406
1083760.6837606838,-87.307854917201993
1084249.0842490843,-83.90728060088874
1084737.4847374847,-82.61270462713486
1085225.8852258853,-84.020857163753476
1085714.2857142857,-85.204108868904669
1086202.6862026863,-84.999359957378857
1086691.0866910866,-84.819626517115609
1087179.4871794872,-85.362291432978537
1087667.8876678876,-86.768140077623016
1088156.2881562882,-88.76129186095001
1088644.6886446886,-90.174946502207817
1089133.0891330892,-90.179693296834273
1089621.4896214895,-87.033520140554941
1090109.8901098901,-82.613258360551896
1090598.2905982905,-79.600467803402807
1091086.6910866911,-79.504165594077136
1091575.0915750915,-83.228277290396235
1092063.4920634921,-95.948616021639864
1092551.8925518924,-86.858724882526559
1093040.293040293,-79.512043069298514
1093528.6935286936,-78.071584163353293
1094017.094017094,-81.344603898090142
1094505.4945054946,-85.810984451389075
1094993.894993895,-85.847439546633112
1095482.2954822956,-82.227060930690726
1095970.6959706959,-83.065423838172464
1096459.0964590965,-86.400262659796624
1096947.4969474969,-91.847758227877208
1097435.8974358975,-91.364581466009298
1097924.2979242979,-86.374310796534331
1098412.6984126985,-84.235524912528433
1098901.0989010988,-77.516051774383897
1099389.4993894994,-72.046264368830464
1099877.8998778998,-70.394895515967761
1100366.3003663004,-70.598236835596509
1100854.7008547008,-72.126612640535058
1101343.1013431014,-78.188644421472034
1101831.5018315017,-84.835698095467535
1102319.9023199023,-71.850773763295933
1102808.3028083029,-68.722800745280523
1103296.7032967033,-68.983502733184281
1103785.1037851039,-70.018048004114831
1104273.5042735043,-75.31266370467705
1104761.9047619049,-85.308289129112879
1105250.3052503052,-83.219337062311666
1105738.7057387058,-84.18111808308214
1106227.1062271062,-86.357184809350684
1106715.5067155068,-90.939719772503594
1107203.9072039071,-88.427126458498421
1107692.3076923077,-84.867697652880764
1108180.7081807081,-84.808704943370572
1108669.1086691087,-89.396913391492646
1109157.5091575091,-107.19195069329216
1109645.9096459097,-85.566115911988277
1110134.31013431,-80.22744233009999
1110622.7106227106,-78.735008714571663
1111111.111111111,-79.03573009811933
1111599.5115995116,-80.974007310559386
1112087.912087912,-85.973732095729488
1112576.3125763126,-84.45150413900555
1113064.7130647132,-80.945385321625011
1113553.1135531135,-80.751306909890431
1114041.5140415141,-82.56274332105653
1114529.9145299145,-83.199166022867587
1115018.3150183151,-84.112659699753962
1115506.7155067155,-89.235388744540046
1115995.1159951161,-87.850840372919464
1116483.5164835164,-82.036419227527389
1116971.916971917,-80.182014998789285
1117460.3174603174,-80.783232261402631
1117948.717948718,-81.851965750341378
1118437.1184371184,-83.513844594231799
1118925.518925519,-85.421555221528052
1119413.9194139193,-83.363096046251428
1119902.3199023199,-81.703953406214325
1120390.7203907203,-80.468377197082901
1120879.1208791209,-80.755012425463605
1121367.5213675213,-86.429513134982187
1121855.9218559219,-92.200270149545517
1122344.3223443225,-85.233831775692067
1122832.7228327228,-81.33866708216695
1123321.1233211234,-79.745094779909223
1123809.5238095238,-79.848886368734128
1124297.9242979244,-80.827548166454818
1124786.3247863248,-81.348825121401973
1125274.7252747254,-81.454495675319691
1125763.1257631257,-82.07335191616491
1126251.5262515263,-84.278416073568877
1126739.9267399267,-87.054460823741238
1127228.3272283273,-85.874966944864298
1127716.7277167276,-84.290673482248422
1128205.1282051282,-83.418188782881316
1128693.5286935286,-82.829294596001091
1129181.9291819292,-81.729557408754488
1129670.3296703296,-81.971148175049734
1130158.7301587302,-82.313510261409164
1130647.1306471305,-83.394451049877517
1131135.5311355311,-84.095976880757902
1131623.9316239315,-81.729073972050102
1132112.3321123321,-82.497237301538718
1132600.7326007327,-90.090947286318425
1133089.1330891331,-94.15080491558453
1133577.5335775337,-86.571010912803075
1134065.934065934,-85.755564109760641
1134554.3345543346,-87.717419795697793
1135042.735042735,-90.53951628964704
1135531.1355311356,-96.454735637437153
1136019.536019536,-88.820207322551454
1136507.9365079366,-88.886393092700615
1136996.3369963369,-90.628457693456227
1137484.7374847375,-95.859550278745459
1137973.1379731379,-89.222807007102958
1138461.5384615385,-88.706017319956189
1138949.9389499389,-103.18996516300656
1139438.3394383395,-84.063698569513434
1139926.7399267398,-81.418274043205116
1140415.1404151404,-79.51114018377173
1140903.5409035408,-78.998581861376081
1141391.9413919414,-83.063613281325445
1141880.341880342,-90.258144435968418
1142368.7423687424,-99.884369878513695
1142857.142857143,-85.82029926732703
1143345.5433455433,-81.15030236794513
1143833.9438339439,-79.214753736536125
1144322.3443223443,-80.226194718487861
1144810.7448107449,-82.530733238824411
1145299.1452991453,-84.916594469042963
1145787.5457875459,-89.512379208450227
1146275.9462759462,-86.586156231275723
1146764.3467643468,-82.847962781932182
1147252.7472527472,-83.314944725792202
1147741.1477411478,-89.43369767692046
1148229.5482295481,-97.295910419961231
1148717.9487179487,-84.385149138048263
1149206.3492063491,-79.441086540409628
1149694.7496947497,-79.133054289672188
1150183.1501831501,-82.212153995499875
1150671.5506715507,-87.254138453423138
1151159.951159951,-87.31757666799038
1151648.3516483516,-83.667191718159614
1152136.7521367522,-80.711954102010537
1152625.1526251526,-80.373102419049644
1153113.5531135532,-81.837529496558531
1153601.9536019536,-79.756448124461542
1154090.3540903542,-79.582021635874412
1154578.7545787545,-83.592749093024935
1155067.1550671551,-90.510795187937546
1155555.5555555555,-89.712890855112093
1156043.9560439561,-85.047815503008195
1156532.3565323565,-84.602593139045865
1157020.7570207571,-82.593087923629085
1157509.1575091574,-82.732626016277337
1157997.557997558,-85.940602015299362
1158485.9584859584,-83.333013322350595
1158974.358974359,-79.914523614043347
1159462.7594627594,-75.928615401036808
1159951.15995116,-75.566124133423443
1160439.5604395603,-76.453029898365457
1160927.9609279609,-78.553764753094683
1161416.3614163615,-94.697235266605304
1161904.7619047619,-86.925917714788241
1162393.1623931625,-86.397588825795296
1162881.5628815629,-85.888299027290657
1163369.9633699635,-84.600967401533069
1163858.3638583638,-81.747605537788232
1164346.7643467644,-80.910641292224938
1164835.1648351648,-83.226666404615997
1165323.5653235654,-83.240218547919255
1165811.9658119658,-80.824778411766573
1166300.3663003664,-80.02766539231888
1166788.7667887667,-81.00006003375627
1167277.1672771673,-84.573492167266352
1167765.5677655677,-85.551674729922865
1168253.9682539683,-83.999612700118035
1168742.3687423686,-84.143843822590441
1169230.7692307692,-82.393889927301004
1169719.1697191696,-80.207311910828565
1170207.5702075702,-82.252193907662701
1170695.9706959706,-84.807618821878847
1171184.3711843712,-83.294185447042807
1171672.7716727718,-82.961548383003787
1172161.1721611721,-83.731853976284896
1172649.5726495727,-83.192924924542112
1173137.9731379731,-82.962826292588289
1173626.3736263737,-81.35160778052753
1174114.7741147741,-80.963640874972711
1174603.1746031747,-82.752167542696185
1175091.575091575,-83.680762662451997
1175579.9755799756,-83.298816242116715
1176068.376068376,-85.810906787599691
1176556.7765567766,-88.234657586826046
1177045.177045177,-87.384532662513067
1177533.5775335776,-83.185404806061257
1178021.9780219779,-80.504568628615317
1178510.3785103785,-81.076820995011758
1178998.7789987789,-83.309387723510838
1179487.1794871795,-84.196783008449202
1179975.5799755799,-85.530108455443482
1180463.9804639805,-85.439739197398566
1180952.3809523811,-84.151732148514853
1181440.7814407814,-81.034975947192805
1181929.181929182,-80.06602693076681
1182417.5824175824,-81.492812378648196
1182905.982905983,-84.704702524305034
1183394.3833943834,-90.949980321777645
1183882.783882784,-89.313512028464729
